ClienteID;Edad;GeneroID;Ingresos;FrecuenciaID;Frecuencia;TiposCocinaID;TiposCocina;MomentoDelDiaID;MomentoDelDia;CantidadPorGrupo;OcasionID;Ocasión;Fidelidad;Fecha;GastoProm;InTakeAwayID;ReservaOnline;DeliveryOrden;TiempoEspera;RatingServicio;RatingComida;RatingAmbiente;RatingAlto
1279;23;1;67998;3;Daily;3;Mexican;1;Lunch;7;0;Business;0;6/8/2023;58;0;1;1;40;5;5;1;0
1280;60;1;75810;1;Monthly;2;Chinese;0;Breakfast;2;1;Casual;1;6/8/2023;133;1;0;1;25;2;3;1;0
1281;42;0;106711;2;Weekly;4;Italian;1;Lunch;5;2;Celebration;1;6/8/2023;170;0;0;0;48;1;2;1;0
1282;38;1;119070;3;Daily;0;American;1;Lunch;7;1;Casual;0;6/8/2023;124;1;0;1;24;2;1;1;0
1283;37;0;30693;1;Monthly;4;Italian;0;Breakfast;7;0;Business;0;6/8/2023;117;1;0;0;1;1;4;2;0
1284;42;0;106329;2;Weekly;3;Mexican;0;Breakfast;4;2;Celebration;1;6/8/2023;197;1;0;0;45;2;2;5;0
1285;60;0;51305;2;Weekly;1;Indian;0;Breakfast;3;2;Celebration;1;6/8/2023;66;1;0;0;40;1;4;5;1
1286;18;0;102824;1;Monthly;1;Indian;2;Dinner;6;1;Casual;1;6/8/2023;66;0;0;0;44;3;3;5;0
1287;26;0;41367;1;Monthly;2;Chinese;2;Dinner;2;0;Business;1;6/8/2023;86;0;0;0;37;5;4;3;0
1288;28;1;61785;2;Weekly;2;Chinese;1;Lunch;3;0;Business;0;6/8/2023;77;1;1;0;13;5;1;1;0
1289;29;0;67891;2;Weekly;1;Indian;2;Dinner;9;0;Business;1;6/8/2023;136;1;0;0;41;5;3;5;0
1290;36;1;91694;1;Monthly;0;American;1;Lunch;2;1;Casual;1;6/8/2023;94;1;0;0;38;5;3;4;0
1291;36;0;26267;0;Rarely;3;Mexican;0;Breakfast;1;0;Business;0;7/8/2023;79;0;0;1;15;5;1;4;0
1292;27;1;94031;2;Weekly;0;American;1;Lunch;2;0;Business;1;7/8/2023;138;1;0;1;2;3;4;1;1
1293;30;1;33666;2;Weekly;1;Indian;0;Breakfast;4;0;Business;1;7/8/2023;121;0;0;0;59;1;1;5;0
1294;35;1;122302;3;Daily;3;Mexican;1;Lunch;6;0;Business;0;7/8/2023;150;1;1;0;23;5;4;4;1
1295;43;0;78833;2;Weekly;3;Mexican;2;Dinner;5;0;Business;1;7/8/2023;169;0;0;0;20;4;5;3;0
1296;29;0;102373;2;Weekly;2;Chinese;1;Lunch;7;1;Casual;0;7/8/2023;113;0;0;1;39;2;1;4;0
1297;67;1;87167;2;Weekly;2;Chinese;1;Lunch;4;2;Celebration;1;7/8/2023;152;1;0;1;15;5;5;4;1
1298;20;0;132699;2;Weekly;3;Mexican;1;Lunch;1;2;Celebration;0;7/8/2023;138;1;0;1;47;5;1;4;1
1299;45;1;58964;2;Weekly;4;Italian;2;Dinner;6;1;Casual;0;7/8/2023;69;1;0;0;2;4;2;4;0
1300;28;0;131905;1;Monthly;4;Italian;1;Lunch;2;1;Casual;0;7/8/2023;78;0;0;1;48;3;2;3;0
1301;58;0;77790;1;Monthly;4;Italian;1;Lunch;9;2;Celebration;1;7/8/2023;181;0;0;1;35;3;5;4;0
1302;24;0;86722;2;Weekly;3;Mexican;1;Lunch;9;0;Business;1;7/8/2023;43;1;1;1;29;5;3;1;0
1303;25;1;72063;3;Daily;3;Mexican;0;Breakfast;2;2;Celebration;1;7/8/2023;138;1;0;0;16;1;1;3;0
1304;40;0;138881;0;Rarely;2;Chinese;0;Breakfast;1;0;Business;1;7/8/2023;103;1;1;0;9;4;1;2;0
1305;67;0;95495;2;Weekly;3;Mexican;0;Breakfast;9;2;Celebration;0;7/8/2023;189;1;1;1;59;5;4;2;1
1306;67;0;70734;2;Weekly;4;Italian;0;Breakfast;3;2;Celebration;0;7/8/2023;100;0;0;1;54;3;2;5;0
1307;60;1;37793;2;Weekly;0;American;0;Breakfast;7;1;Casual;0;7/8/2023;153;0;0;0;41;1;3;3;0
1308;20;1;68729;0;Rarely;1;Indian;0;Breakfast;2;0;Business;1;7/8/2023;179;0;1;0;30;3;4;2;0
1309;64;0;83708;1;Monthly;1;Indian;1;Lunch;9;2;Celebration;0;7/8/2023;36;0;0;0;18;3;2;5;0
1310;25;0;137357;0;Rarely;4;Italian;1;Lunch;8;0;Business;0;7/8/2023;133;1;0;1;35;1;1;3;0
1311;67;0;75950;2;Weekly;3;Mexican;1;Lunch;3;2;Celebration;1;7/8/2023;42;0;1;0;40;1;3;2;0
1312;49;1;38406;1;Monthly;1;Indian;1;Lunch;5;2;Celebration;1;7/8/2023;179;0;1;1;1;1;2;2;0
1313;43;1;45368;2;Weekly;1;Indian;0;Breakfast;3;2;Celebration;0;7/8/2023;198;0;1;0;51;2;1;3;0
1314;55;0;29288;3;Daily;0;American;0;Breakfast;9;0;Business;1;7/8/2023;118;1;0;1;1;1;4;5;0
1315;48;0;66922;2;Weekly;0;American;2;Dinner;4;0;Business;0;7/8/2023;124;0;0;0;13;1;3;3;0
1316;21;1;25345;1;Monthly;4;Italian;0;Breakfast;6;2;Celebration;0;7/8/2023;56;1;0;0;27;1;5;3;0
1317;22;0;72653;2;Weekly;3;Mexican;2;Dinner;7;2;Celebration;1;7/8/2023;28;0;0;0;5;1;2;3;0
1318;23;0;49897;2;Weekly;4;Italian;2;Dinner;9;2;Celebration;1;7/8/2023;120;0;1;0;56;5;4;1;0
1319;57;1;35217;2;Weekly;0;American;0;Breakfast;6;2;Celebration;0;8/8/2023;109;1;1;0;38;1;5;4;0
1320;25;0;87107;0;Rarely;4;Italian;1;Lunch;9;0;Business;0;8/8/2023;46;1;0;1;11;5;1;5;0
1321;59;0;46860;0;Rarely;4;Italian;2;Dinner;5;1;Casual;1;8/8/2023;144;1;0;1;24;5;5;5;0
1322;52;0;117372;2;Weekly;3;Mexican;1;Lunch;6;0;Business;1;8/8/2023;153;1;1;1;3;1;2;4;1
1323;41;1;64304;1;Monthly;3;Mexican;1;Lunch;7;2;Celebration;0;8/8/2023;102;1;1;0;37;5;1;1;0
1324;61;1;70580;1;Monthly;0;American;0;Breakfast;2;0;Business;0;8/8/2023;32;1;0;0;56;4;3;2;0
1325;37;1;79140;1;Monthly;4;Italian;2;Dinner;6;2;Celebration;1;8/8/2023;193;1;0;0;34;3;2;2;0
1326;67;0;46110;2;Weekly;0;American;0;Breakfast;1;1;Casual;1;8/8/2023;20;0;0;1;42;4;1;1;0
1327;67;1;78930;0;Rarely;2;Chinese;2;Dinner;1;1;Casual;0;8/8/2023;199;0;0;1;44;5;1;1;0
1328;32;1;54527;2;Weekly;3;Mexican;2;Dinner;9;0;Business;1;8/8/2023;195;1;1;1;43;5;2;4;1
1329;33;0;84659;1;Monthly;2;Chinese;2;Dinner;1;1;Casual;1;8/8/2023;182;1;0;0;38;3;2;2;0
1330;25;0;36708;2;Weekly;0;American;2;Dinner;5;0;Business;0;8/8/2023;173;1;0;0;22;2;4;1;0
1331;25;1;51223;1;Monthly;3;Mexican;2;Dinner;5;1;Casual;0;8/8/2023;44;1;1;0;21;1;3;2;0
1332;64;1;51895;2;Weekly;1;Indian;1;Lunch;9;0;Business;1;8/8/2023;85;1;0;0;0;5;1;2;0
1333;52;1;41612;2;Weekly;1;Indian;0;Breakfast;1;0;Business;0;8/8/2023;74;0;0;1;31;2;5;2;0
1334;36;0;97762;0;Rarely;4;Italian;1;Lunch;1;2;Celebration;0;8/8/2023;108;1;0;0;38;2;1;4;0
1335;38;0;128458;1;Monthly;4;Italian;2;Dinner;2;2;Celebration;0;8/8/2023;156;0;0;0;7;4;3;2;0
1336;46;0;60825;2;Weekly;4;Italian;2;Dinner;4;1;Casual;1;8/8/2023;62;0;0;1;14;5;4;2;1
1337;36;1;135764;2;Weekly;3;Mexican;0;Breakfast;9;0;Business;1;8/8/2023;191;1;1;1;41;2;3;4;0
1338;36;1;111460;2;Weekly;2;Chinese;2;Dinner;2;2;Celebration;0;8/8/2023;102;0;0;1;32;4;5;4;1
1339;55;0;104172;0;Rarely;2;Chinese;1;Lunch;3;0;Business;1;8/8/2023;121;0;0;1;3;3;4;1;0
1340;21;1;71614;1;Monthly;4;Italian;1;Lunch;6;2;Celebration;0;8/8/2023;115;1;0;1;45;1;5;5;0
1341;46;1;120149;0;Rarely;2;Chinese;2;Dinner;5;0;Business;0;8/8/2023;98;1;0;0;21;3;1;3;0
1342;36;0;53518;2;Weekly;2;Chinese;2;Dinner;2;1;Casual;1;8/8/2023;94;0;0;0;51;3;5;1;0
1343;18;0;115653;0;Rarely;1;Indian;1;Lunch;2;0;Business;1;8/8/2023;163;1;0;0;37;1;1;1;0
1344;24;1;79625;2;Weekly;2;Chinese;2;Dinner;5;2;Celebration;1;8/8/2023;69;1;1;1;7;1;2;1;1
1345;51;0;23942;2;Weekly;2;Chinese;1;Lunch;3;1;Casual;0;8/8/2023;96;1;0;1;45;2;5;1;0
1346;40;0;102658;0;Rarely;0;American;2;Dinner;6;1;Casual;0;8/8/2023;130;0;0;1;19;3;1;1;0
1347;48;1;47019;1;Monthly;0;American;2;Dinner;1;1;Casual;1;8/8/2023;138;0;0;0;35;4;1;4;0
1348;26;0;143389;1;Monthly;1;Indian;0;Breakfast;3;1;Casual;0;8/8/2023;25;1;0;1;53;1;1;3;0
1349;35;1;66650;2;Weekly;2;Chinese;0;Breakfast;8;2;Celebration;0;8/8/2023;21;0;1;0;30;1;3;5;0
1350;60;0;139519;2;Weekly;1;Indian;1;Lunch;8;1;Casual;1;8/8/2023;80;1;0;0;37;5;5;4;0
1351;54;1;105133;0;Rarely;2;Chinese;1;Lunch;7;2;Celebration;0;8/8/2023;107;0;1;0;32;1;2;4;0
1352;52;1;57910;0;Rarely;4;Italian;2;Dinner;4;2;Celebration;1;8/8/2023;152;0;0;1;57;2;3;4;0
1353;59;1;144122;0;Rarely;0;American;1;Lunch;6;0;Business;0;8/8/2023;99;1;0;1;2;5;3;4;0
1354;50;1;117727;2;Weekly;3;Mexican;0;Breakfast;4;0;Business;0;8/8/2023;109;1;0;1;22;4;2;3;0
1355;38;0;48758;2;Weekly;3;Mexican;1;Lunch;7;2;Celebration;1;8/8/2023;125;0;0;0;55;4;5;5;0
1356;46;1;58134;2;Weekly;1;Indian;2;Dinner;4;0;Business;0;8/8/2023;166;1;1;0;26;5;2;1;0
1357;35;1;63536;1;Monthly;1;Indian;0;Breakfast;4;1;Casual;0;8/8/2023;146;1;0;1;32;2;5;2;0
1358;53;1;106476;2;Weekly;1;Indian;1;Lunch;3;2;Celebration;0;8/8/2023;190;1;0;1;8;5;3;1;1
1359;66;1;63529;1;Monthly;4;Italian;1;Lunch;8;1;Casual;0;8/8/2023;104;0;1;0;9;4;2;4;0
1360;22;1;46884;2;Weekly;0;American;2;Dinner;8;2;Celebration;1;8/8/2023;87;1;1;1;4;5;5;3;1
1361;59;0;144658;0;Rarely;1;Indian;1;Lunch;3;2;Celebration;0;8/8/2023;190;1;1;0;51;2;1;1;0
1362;33;1;69243;0;Rarely;0;American;0;Breakfast;6;0;Business;0;8/8/2023;87;0;0;0;25;2;5;5;0
1363;60;0;93622;2;Weekly;1;Indian;2;Dinner;8;0;Business;0;8/8/2023;129;0;0;0;35;2;4;4;0
1364;38;1;119380;1;Monthly;2;Chinese;2;Dinner;7;2;Celebration;1;8/8/2023;48;0;0;0;57;1;5;3;0
1365;50;0;82562;1;Monthly;0;American;1;Lunch;1;2;Celebration;0;8/8/2023;161;0;1;1;53;3;2;3;0
1366;26;1;30427;1;Monthly;1;Indian;1;Lunch;3;2;Celebration;0;8/8/2023;13;0;1;1;44;3;3;4;1
1367;59;0;20454;2;Weekly;1;Indian;0;Breakfast;5;1;Casual;1;8/8/2023;195;0;1;1;17;4;4;4;1
1368;60;1;66039;1;Monthly;0;American;1;Lunch;3;1;Casual;1;8/8/2023;97;0;0;0;7;5;1;4;0
1369;28;1;63728;2;Weekly;4;Italian;1;Lunch;5;0;Business;0;9/8/2023;60;1;0;0;25;1;2;3;1
1370;18;0;80732;1;Monthly;4;Italian;2;Dinner;2;1;Casual;0;9/8/2023;166;1;1;0;5;1;3;3;0
1371;42;0;117221;0;Rarely;0;American;2;Dinner;5;0;Business;0;9/8/2023;127;1;0;0;27;5;4;4;0
1372;38;1;60491;2;Weekly;4;Italian;1;Lunch;4;0;Business;1;9/8/2023;41;0;1;0;19;4;1;5;0
1373;59;0;104397;0;Rarely;4;Italian;1;Lunch;5;0;Business;1;9/8/2023;76;1;1;0;3;2;2;4;1
1374;47;0;110552;2;Weekly;2;Chinese;1;Lunch;7;1;Casual;1;9/8/2023;16;0;0;1;50;3;3;3;0
1375;53;0;74375;3;Daily;4;Italian;1;Lunch;6;0;Business;1;9/8/2023;140;1;0;0;6;3;3;5;1
1376;44;1;62198;1;Monthly;2;Chinese;2;Dinner;8;0;Business;1;9/8/2023;134;0;1;1;36;1;4;3;1
1377;52;1;108514;1;Monthly;3;Mexican;1;Lunch;6;2;Celebration;1;9/8/2023;156;1;0;1;36;4;3;5;0
1378;30;0;89071;3;Daily;4;Italian;2;Dinner;6;1;Casual;1;9/8/2023;137;1;0;1;46;4;4;4;0
1379;69;1;136645;1;Monthly;2;Chinese;2;Dinner;8;2;Celebration;0;9/8/2023;107;1;0;1;47;1;3;2;1
1380;51;0;109676;2;Weekly;1;Indian;1;Lunch;2;2;Celebration;1;9/8/2023;172;0;0;1;15;3;5;1;1
1381;40;1;75646;1;Monthly;2;Chinese;0;Breakfast;7;0;Business;1;9/8/2023;40;0;1;0;39;5;1;5;1
1382;19;1;130704;0;Rarely;1;Indian;0;Breakfast;9;2;Celebration;0;9/8/2023;58;1;0;0;19;4;1;1;1
1383;31;1;121738;0;Rarely;4;Italian;2;Dinner;6;0;Business;1;9/8/2023;141;0;0;1;30;2;5;1;1
1384;47;0;103678;0;Rarely;4;Italian;0;Breakfast;6;2;Celebration;0;9/8/2023;92;1;1;0;20;3;1;4;1
1385;64;0;39127;2;Weekly;1;Indian;1;Lunch;1;1;Casual;1;9/8/2023;57;0;1;0;41;3;4;3;0
1386;46;0;82286;2;Weekly;1;Indian;2;Dinner;4;2;Celebration;0;9/8/2023;27;0;0;0;29;4;4;4;0
1387;66;1;75130;0;Rarely;1;Indian;2;Dinner;2;1;Casual;0;9/8/2023;128;1;0;1;29;2;2;1;1
1388;59;1;66969;2;Weekly;3;Mexican;1;Lunch;3;1;Casual;1;9/8/2023;105;1;0;0;47;5;5;5;1
1389;49;1;42551;1;Monthly;0;American;1;Lunch;9;0;Business;1;9/8/2023;168;0;0;0;16;3;5;2;1
1390;40;0;116352;1;Monthly;2;Chinese;1;Lunch;2;0;Business;1;9/8/2023;109;1;0;0;15;1;3;1;0
1391;47;0;134821;2;Weekly;4;Italian;1;Lunch;1;0;Business;0;9/8/2023;94;0;1;0;54;4;5;4;1
1392;41;0;122715;2;Weekly;1;Indian;0;Breakfast;3;1;Casual;0;9/8/2023;159;0;0;0;47;4;2;5;1
1393;68;1;91633;2;Weekly;3;Mexican;0;Breakfast;1;0;Business;0;9/8/2023;11;0;0;0;23;5;2;5;0
1394;69;0;28343;0;Rarely;1;Indian;1;Lunch;7;0;Business;0;9/8/2023;147;0;1;0;53;5;4;1;0
1395;54;0;85802;2;Weekly;1;Indian;2;Dinner;4;1;Casual;1;9/8/2023;37;1;1;0;41;4;4;1;1
1396;62;0;127875;3;Daily;3;Mexican;0;Breakfast;1;0;Business;1;9/8/2023;62;0;0;0;13;3;2;3;0
1397;35;0;52586;2;Weekly;4;Italian;2;Dinner;8;0;Business;1;9/8/2023;137;0;0;1;38;5;2;3;0
1398;59;1;146090;1;Monthly;0;American;1;Lunch;2;2;Celebration;1;9/8/2023;61;1;0;1;12;5;2;1;1
1399;36;1;48252;2;Weekly;2;Chinese;2;Dinner;7;1;Casual;0;10/8/2023;86;1;1;1;7;4;4;4;1
1400;29;0;88484;2;Weekly;4;Italian;1;Lunch;3;0;Business;0;10/8/2023;161;0;0;1;27;1;5;5;0
1401;26;0;87899;1;Monthly;0;American;1;Lunch;4;1;Casual;0;10/8/2023;187;1;0;1;20;4;4;5;0
1402;62;1;32640;2;Weekly;3;Mexican;1;Lunch;4;1;Casual;0;10/8/2023;52;0;0;0;5;5;3;2;0
1403;59;0;120681;1;Monthly;2;Chinese;1;Lunch;1;2;Celebration;1;10/8/2023;182;0;0;1;14;3;2;5;1
1404;35;0;136005;2;Weekly;1;Indian;0;Breakfast;5;2;Celebration;1;10/8/2023;97;0;0;0;2;3;4;3;1
1405;32;1;136388;3;Daily;0;American;1;Lunch;5;2;Celebration;1;10/8/2023;169;0;0;1;34;5;4;3;0
1406;42;1;77145;3;Daily;2;Chinese;1;Lunch;4;2;Celebration;1;10/8/2023;175;1;0;0;29;3;2;1;0
1407;24;1;27805;1;Monthly;0;American;0;Breakfast;7;1;Casual;1;10/8/2023;199;0;0;0;37;1;4;3;0
1408;50;0;84448;2;Weekly;0;American;0;Breakfast;3;2;Celebration;0;10/8/2023;165;0;0;1;57;3;2;5;0
1409;62;1;37619;2;Weekly;2;Chinese;2;Dinner;3;0;Business;1;10/8/2023;11;1;1;0;22;4;4;2;0
1410;65;0;105938;2;Weekly;3;Mexican;0;Breakfast;9;1;Casual;0;10/8/2023;123;0;0;0;4;3;5;1;1
1411;69;0;53448;2;Weekly;1;Indian;0;Breakfast;6;2;Celebration;0;10/8/2023;62;0;0;0;2;1;4;2;0
1412;64;0;39097;0;Rarely;0;American;2;Dinner;1;2;Celebration;0;10/8/2023;97;0;0;1;28;4;5;2;1
1413;37;0;120863;1;Monthly;1;Indian;2;Dinner;6;0;Business;1;10/8/2023;36;1;1;0;32;3;3;4;0
1414;46;1;68142;0;Rarely;0;American;2;Dinner;1;0;Business;1;10/8/2023;120;1;1;0;41;5;4;2;0
1415;30;0;93430;2;Weekly;3;Mexican;2;Dinner;7;1;Casual;1;10/8/2023;89;0;0;0;23;2;3;3;0
1416;21;0;57727;2;Weekly;0;American;2;Dinner;6;0;Business;1;10/8/2023;184;0;1;0;17;1;1;5;1
1417;35;0;102440;2;Weekly;3;Mexican;1;Lunch;4;0;Business;1;10/8/2023;97;0;0;0;34;5;2;1;0
1418;59;1;131974;2;Weekly;4;Italian;0;Breakfast;6;2;Celebration;0;10/8/2023;35;0;1;0;14;3;3;5;0
1419;48;0;115193;0;Rarely;0;American;0;Breakfast;7;2;Celebration;0;10/8/2023;176;1;0;0;27;4;1;1;0
1420;18;0;91737;0;Rarely;3;Mexican;0;Breakfast;2;0;Business;0;10/8/2023;161;1;1;0;59;4;5;3;0
1421;63;1;21914;3;Daily;4;Italian;2;Dinner;3;2;Celebration;0;10/8/2023;153;0;0;0;19;3;4;2;0
1422;32;1;111779;1;Monthly;2;Chinese;1;Lunch;1;0;Business;0;10/8/2023;57;1;0;0;13;4;3;4;1
1423;65;0;35520;1;Monthly;1;Indian;1;Lunch;7;1;Casual;1;10/8/2023;82;0;0;1;14;1;1;2;1
1424;60;0;43334;1;Monthly;0;American;2;Dinner;4;0;Business;1;10/8/2023;80;0;0;1;56;1;3;3;1
1425;60;1;116321;3;Daily;2;Chinese;0;Breakfast;4;0;Business;1;10/8/2023;74;1;0;1;13;1;2;3;1
1426;61;1;114846;2;Weekly;0;American;1;Lunch;1;0;Business;0;10/8/2023;136;1;0;1;4;1;1;4;1
1427;31;1;71921;0;Rarely;3;Mexican;0;Breakfast;6;2;Celebration;0;10/8/2023;88;0;1;0;48;5;2;4;1
1428;49;0;30057;1;Monthly;1;Indian;2;Dinner;5;0;Business;1;10/8/2023;118;1;0;1;46;2;1;3;1
1429;62;0;52710;0;Rarely;2;Chinese;0;Breakfast;9;1;Casual;0;10/8/2023;100;1;0;0;36;3;4;5;0
1430;48;0;61192;2;Weekly;3;Mexican;2;Dinner;2;1;Casual;1;10/8/2023;90;1;0;0;45;3;5;1;1
1431;66;0;46718;1;Monthly;3;Mexican;1;Lunch;1;0;Business;0;11/8/2023;107;0;1;0;44;5;4;5;0
1432;64;0;115643;1;Monthly;2;Chinese;2;Dinner;4;2;Celebration;1;11/8/2023;32;0;0;0;28;3;3;1;0
1433;31;0;64382;2;Weekly;2;Chinese;2;Dinner;2;2;Celebration;1;11/8/2023;121;0;0;0;21;5;5;4;0
1434;27;0;89716;0;Rarely;0;American;2;Dinner;7;2;Celebration;1;11/8/2023;68;0;0;0;15;2;5;4;1
1435;41;1;50695;1;Monthly;0;American;1;Lunch;5;0;Business;1;11/8/2023;155;1;0;0;2;2;3;2;0
1436;68;0;30288;2;Weekly;0;American;0;Breakfast;5;1;Casual;0;11/8/2023;194;0;0;1;52;4;3;1;0
1437;58;1;44172;1;Monthly;2;Chinese;2;Dinner;6;1;Casual;1;11/8/2023;87;1;0;0;17;5;3;5;0
1438;39;0;78863;3;Daily;3;Mexican;2;Dinner;1;1;Casual;0;11/8/2023;186;1;1;0;55;4;1;1;0
1439;51;1;49451;1;Monthly;2;Chinese;1;Lunch;7;1;Casual;0;11/8/2023;27;1;0;0;20;2;1;2;1
1440;67;1;73148;2;Weekly;3;Mexican;1;Lunch;2;0;Business;1;11/8/2023;94;0;0;0;5;3;3;1;0
1441;63;1;72596;2;Weekly;1;Indian;0;Breakfast;2;2;Celebration;0;11/8/2023;88;0;1;0;6;3;2;2;0
1442;59;1;117887;2;Weekly;0;American;2;Dinner;4;1;Casual;0;11/8/2023;191;0;1;0;55;3;1;1;1
1443;53;1;136825;1;Monthly;4;Italian;0;Breakfast;3;0;Business;0;11/8/2023;80;1;0;0;29;5;2;2;1
1444;43;0;68283;1;Monthly;1;Indian;1;Lunch;6;2;Celebration;1;11/8/2023;66;1;0;0;11;2;4;5;0
1445;40;1;110298;1;Monthly;1;Indian;0;Breakfast;9;1;Casual;1;11/8/2023;110;1;0;1;23;4;3;2;0
1446;31;0;30543;0;Rarely;2;Chinese;1;Lunch;4;2;Celebration;0;11/8/2023;149;1;0;1;57;3;5;4;0
1447;48;1;138169;1;Monthly;2;Chinese;2;Dinner;5;0;Business;1;11/8/2023;192;1;0;0;40;5;2;2;1
1448;44;1;77784;2;Weekly;4;Italian;2;Dinner;7;2;Celebration;1;11/8/2023;137;1;0;1;30;5;4;2;1
1449;57;0;78537;1;Monthly;4;Italian;1;Lunch;3;2;Celebration;1;11/8/2023;65;1;0;1;35;1;1;5;0
1450;33;0;45795;2;Weekly;2;Chinese;0;Breakfast;4;0;Business;1;11/8/2023;145;1;1;0;35;5;3;2;1
1451;36;0;139374;2;Weekly;4;Italian;2;Dinner;7;0;Business;0;11/8/2023;47;0;0;1;54;3;1;4;1
1452;19;0;125939;1;Monthly;2;Chinese;1;Lunch;7;2;Celebration;0;11/8/2023;98;1;0;1;35;5;2;4;0
1453;23;1;116387;2;Weekly;1;Indian;2;Dinner;6;0;Business;0;11/8/2023;103;1;0;0;59;3;4;3;0
1454;57;1;107329;2;Weekly;1;Indian;0;Breakfast;9;2;Celebration;1;11/8/2023;81;0;1;0;1;2;3;1;1
1455;42;0;89486;2;Weekly;4;Italian;2;Dinner;2;1;Casual;0;11/8/2023;131;0;1;1;24;2;1;3;1
1456;25;0;45567;3;Daily;0;American;0;Breakfast;3;1;Casual;1;11/8/2023;68;0;0;1;26;1;2;1;0
1457;29;1;34295;2;Weekly;0;American;1;Lunch;1;2;Celebration;0;11/8/2023;162;1;1;1;49;2;4;3;0
1458;57;0;56803;2;Weekly;1;Indian;2;Dinner;5;1;Casual;0;11/8/2023;88;1;0;0;15;3;3;4;0
1459;23;1;99317;0;Rarely;2;Chinese;0;Breakfast;3;2;Celebration;1;11/8/2023;81;1;1;0;1;1;1;2;1
1460;37;1;23930;2;Weekly;3;Mexican;1;Lunch;6;1;Casual;0;11/8/2023;21;0;1;0;32;4;4;2;1
1461;67;0;133474;2;Weekly;1;Indian;0;Breakfast;4;2;Celebration;0;11/8/2023;116;0;0;0;21;2;1;4;0
1462;62;1;21083;0;Rarely;0;American;1;Lunch;1;0;Business;0;11/8/2023;155;0;0;0;25;5;5;4;0
1463;44;1;51701;0;Rarely;3;Mexican;1;Lunch;6;1;Casual;1;11/8/2023;25;1;0;1;17;2;3;5;0
1464;61;0;110260;1;Monthly;0;American;1;Lunch;5;1;Casual;1;11/8/2023;61;1;0;1;12;4;1;5;0
1465;46;0;98910;1;Monthly;0;American;0;Breakfast;7;1;Casual;0;11/8/2023;169;1;1;1;4;4;1;1;1
1466;38;1;103102;2;Weekly;2;Chinese;1;Lunch;6;2;Celebration;1;11/8/2023;121;1;0;0;11;2;4;1;1
1467;22;0;123970;1;Monthly;3;Mexican;1;Lunch;3;2;Celebration;0;11/8/2023;120;0;1;0;8;3;1;3;1
1468;23;1;50792;2;Weekly;4;Italian;1;Lunch;4;1;Casual;0;11/8/2023;191;1;1;0;18;2;3;5;1
1469;25;0;47784;1;Monthly;1;Indian;2;Dinner;8;2;Celebration;0;12/8/2023;140;0;0;0;49;5;2;3;0
1470;39;0;101758;0;Rarely;4;Italian;0;Breakfast;4;0;Business;1;12/8/2023;150;1;0;1;22;5;4;3;0
1471;38;0;108110;3;Daily;3;Mexican;1;Lunch;4;0;Business;1;12/8/2023;149;1;1;0;17;2;5;3;1
1472;50;0;115343;2;Weekly;0;American;0;Breakfast;4;2;Celebration;0;12/8/2023;44;1;0;1;9;1;4;1;0
1473;21;0;81382;2;Weekly;1;Indian;0;Breakfast;7;1;Casual;1;12/8/2023;98;1;0;0;55;1;5;2;0
1474;53;0;35585;0;Rarely;4;Italian;2;Dinner;2;1;Casual;1;12/8/2023;83;1;1;1;45;3;2;1;0
1475;37;1;134284;0;Rarely;0;American;0;Breakfast;5;1;Casual;1;12/8/2023;61;1;0;0;11;1;4;2;1
1476;41;1;58819;0;Rarely;1;Indian;1;Lunch;4;0;Business;1;12/8/2023;192;1;1;0;52;4;4;5;0
1477;25;0;83210;2;Weekly;2;Chinese;2;Dinner;6;2;Celebration;1;12/8/2023;42;0;0;0;32;4;3;3;0
1478;29;0;115079;2;Weekly;0;American;0;Breakfast;8;1;Casual;0;12/8/2023;149;0;1;0;44;4;4;2;1
1479;42;0;101871;1;Monthly;1;Indian;2;Dinner;1;1;Casual;1;12/8/2023;169;0;0;0;49;5;2;1;0
1480;24;1;113426;2;Weekly;2;Chinese;2;Dinner;6;0;Business;1;12/8/2023;130;0;0;0;2;4;2;1;0
1481;31;0;130898;2;Weekly;1;Indian;0;Breakfast;5;0;Business;0;12/8/2023;82;1;0;1;51;2;3;5;1
1482;21;0;144252;3;Daily;3;Mexican;2;Dinner;7;0;Business;1;12/8/2023;86;1;0;1;22;4;5;4;0
1483;52;0;115595;2;Weekly;2;Chinese;0;Breakfast;6;0;Business;1;12/8/2023;63;1;0;0;4;4;5;5;0
1484;31;0;61751;2;Weekly;3;Mexican;2;Dinner;7;1;Casual;1;12/8/2023;91;1;0;0;3;5;2;4;0
1485;41;1;70528;2;Weekly;3;Mexican;2;Dinner;4;0;Business;0;12/8/2023;104;0;0;0;38;1;1;5;1
1486;63;1;142579;0;Rarely;0;American;1;Lunch;5;2;Celebration;1;12/8/2023;87;1;1;1;49;2;3;3;1
1487;24;1;109032;1;Monthly;1;Indian;1;Lunch;6;0;Business;1;12/8/2023;16;0;0;1;48;1;4;1;0
1488;47;0;31938;2;Weekly;4;Italian;1;Lunch;3;0;Business;0;12/8/2023;44;0;1;1;60;2;4;5;1
1489;25;1;138277;1;Monthly;0;American;1;Lunch;7;1;Casual;1;12/8/2023;190;0;0;0;52;3;5;5;0
1490;58;0;36994;2;Weekly;2;Chinese;1;Lunch;8;1;Casual;0;12/8/2023;126;0;1;1;4;5;4;4;0
